458	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#73.477#73.837
459	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#73.837#74.197
460	интернет	интернет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#74.197#74.557
461	вот	вот	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#74.557#74.917
462	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#74.917#75.277
463	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#75.277#75.637
464	всё	весь	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#75.637#75.997
465	своё	свой	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#75.997#76.368
466	юношество	юношество	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#77.0#77.403
467	провёл	провести	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#77.403#77.806
468	просто	просто	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#77.806#78.209
469	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#78.209#78.612
470	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#78.612#79.015
471	интернете	интернет	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#79.015#79.421
472	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#82.245#82.539
473	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@ap1998m-words#@ap1998m#82.539#82.833
474	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#82.833#83.127
475	называю	называть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#83.127#83.421
476	зн...	зн...	X	_	_	_	_	_	@ap1998m-words#@ap1998m#83.421#83.715
477	по	по	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#83.715#84.009
478	причине	причина	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#84.009#84.303
479	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#84.303#84.597
480	что	что	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#84.597#84.891
481	у	у	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#84.891#85.185
482	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#85.185#85.479
483	просто	просто	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#85.479#85.773
484	там	там	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#85.773#86.067
485	живут	жить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#86.067#86.361
486	родители	родитель	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#86.361#86.655
487	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#86.655#86.949
488	родственники	родственник	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#86.949#87.243
489	ну	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#87.243#87.537
490	как	как	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#87.537#87.831
491	бы	бы	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#87.831#88.125
492	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#88.125#88.419
493	зачем	зачем	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#88.419#88.713
494	лишнее	лишний	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#88.713#89.007
495	вот	вот	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#89.007#89.301
496	это	этот	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#89.301#89.614
497	внимание	внимание	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#89.684#90.011
498	к	к	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#90.011#90.338
499	ним	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#90.338#90.666
500	нуу	ну	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#95.929#96.248
501	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#96.248#96.567
502	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#96.567#96.886
503	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#96.886#97.205
504	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#97.205#97.526
505	только	только	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#98.017#98.356
506	из	из	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#98.356#98.695
507	этих	этот	DET	_	Case=Gen|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#98.695#99.034
508	целей	цель	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#99.034#99.373
509	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#99.373#99.712
510	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#99.712#100.052
511	ну	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#107.361#107.747
512	читал	читать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#107.747#108.133
513	всякие	всякий	DET	_	Case=Acc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#108.133#108.521
514	статейки	статейка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#108.565#109.079
515	интересные	интересный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#109.079#109.593
516	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#109.593#110.107
517	ээм	ээм	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#110.107#110.621
518	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#110.621#111.135
519	потом	потом	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#111.135#111.649
520	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#111.649#112.163
521	делал	делать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#112.163#112.677
522	какие-то	какой-то	DET	_	Case=Acc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#112.677#113.191
523	паблики	паблик	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#113.191#113.705
524	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#113.705#114.219
525	вконтакте	вконтакте	PROPN	_	Animacy=Inan|Case=Loc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#114.219#114.739
526	ну	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#115.065#115.371
527	всякие	всякий	DET	_	Case=Nom|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#115.371#115.677
528	знаешь	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#115.677#115.983
529	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#115.983#116.289
530	посты	пост	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#116.289#116.595
531	которые	который	PRON	_	Case=Acc	_	_	_	@ap1998m-words#@ap1998m#116.595#116.901
532	постят	постить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#116.901#117.207
533	там	там	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#117.207#117.513
534	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#117.513#117.819
535	с	с	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#117.819#118.125
536	прикольными	прикольный	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#118.125#118.431
537	картинками	картинка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#118.431#118.747
538	со	с	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#118.747#119.105
539	статьями	статья	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#119.105#119.463
540	со	с	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#119.8#120.392
541	статьями	статья	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#120.392#120.984
542	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#120.984#121.576
543	интересными	интересный	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#121.576#122.168
544	и	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#122.715#123.036
545	вот	вот	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#123.036#123.357
546	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#123.357#123.678
547	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#123.678#123.999
548	этим	это	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#123.999#124.32
549	всем	все	PRON	_	Animacy=Anim|Case=Dat|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#124.32#124.641
550	занимался	заниматься	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ap1998m-words#@ap1998m#124.641#124.962
551	ии	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#124.962#125.283
552	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#125.283#125.604
553	уже	уже	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#125.604#125.925
554	тогда	тогда	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#125.925#126.246
555	мечтал	мечтать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#126.246#126.567
556	о	о	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#126.567#126.888
557	каком-то	какой-то	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#126.888#127.209
558	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#127.209#127.53
559	ээ	ээ	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#127.53#127.851
560	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#127.851#128.172
561	какой-то	какой-то	DET	_	Case=Dat|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#128.172#128.493
562	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#128.493#128.814
563	платформе	платформа	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#128.814#129.135
564	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#129.135#129.456
565	где	где	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#129.456#129.777
566	буду	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#129.777#130.098
567	самовыражаться	самовыражаться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@ap1998m-words#@ap1998m#130.098#130.431
568	играл	играть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#130.953#131.263
569	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#131.263#131.573
570	компьютерные	компьютерный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#131.573#131.883
571	игры	игра	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#131.883#132.193
572	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#132.193#132.503
573	вот	вот	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#132.503#132.813
574	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#132.813#133.123
575	то есть	то есть	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#133.123#133.433
576	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#133.743#134.053
577	просто	просто	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#134.053#134.363
578	доживал	доживать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#134.363#134.674
579	ээ	ээ	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#135.116#135.517
580	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#135.517#135.918
581	то	тот	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#135.918#136.319
582	время	время	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#136.319#136.72
583	доживал	доживать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#137.488#137.753
584	до	до	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#137.753#138.018
585	того	тот	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#138.018#138.283
586	момента	момент	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#138.283#138.548
587	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#138.548#138.813
588	когда	когда	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#138.813#139.078
589	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#139.078#139.343
590	просто	просто	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#139.343#139.608
591	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#139.608#139.873
592	оттуда	оттуда	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#139.873#140.138
593	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#140.138#140.403
594	уеду	уехать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#140.403#140.674
595	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#143.714#144.298
596	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#144.313#144.645
597	угу	угу	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#147.76#148.24
598	сразу	сразу	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#149.0#149.52
599	хотел	хотеть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#154.0#154.44
600	просто	просто	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#154.44#154.88
601	нормально	нормально	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#154.88#155.32
602	жить	жить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#155.32#155.76
603	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#155.76#156.2
604	нормальной	нормальный	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#156.2#156.64
605	жизнью	жизнь	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#156.64#157.08
606	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#157.08#157.52
607	общаться	общаться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@ap1998m-words#@ap1998m#157.52#157.96
608	с	с	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#157.96#158.4
609	нормальными	нормальный	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#158.4#158.84
610	людьми	человек	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#158.84#159.28
611	ии	и	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#159.48#159.773
612	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#159.773#160.066
613	жить	жить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#160.066#160.359
614	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#160.359#160.652
615	нормальных	нормальный	ADJ	_	Case=Loc|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#160.652#160.945
616	условиях	условие	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#160.945#161.24
617	с	с	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#173.96#174.46
618	адекватными	адекватный	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#174.46#174.96
619	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#184.364#184.823
620	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#185.8#186.1
621	считаю	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#186.1#186.4
622	эту	этот	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#186.4#186.7
623	позицию	позиция	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#186.7#187.0
624	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#187.0#187.3
625	абсолютно	абсолютно	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#187.3#187.6
626	бредовой	бредовый	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#187.6#187.9
627	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#187.9#188.2
628	честно	честно	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#188.2#188.5
629	говоря	говорить	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#188.5#188.8
630	что	что	PRON	_	Case=Acc	_	_	_	@ap1998m-words#@ap1998m#189.28#189.536
631	значит	значить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#189.536#189.792
632	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#189.792#190.048
633	э	э	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#190.048#190.304
634	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#190.304#190.56
635	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#190.56#190.816
636	денег	деньги	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#190.816#191.072
637	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#191.072#191.328
638	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#191.328#191.584
639	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#191.584#191.84
640	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#191.84#192.096
641	из	из	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#192.096#192.352
642	той	тот	DET	_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#192.352#192.608
643	семьи	семья	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#192.608#192.864
644	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#192.864#193.12
645	где	где	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#193.12#193.376
646	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#193.376#193.632
647	там	там	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#193.632#193.888
648	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#193.888#194.144
649	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@ap1998m-words#@ap1998m#194.144#194.4
650	доедали	доедать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#194.4#194.656
651	последнюю	последний	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#194.656#194.912
652	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#194.912#195.168
653	ээ	ээ	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#195.168#195.424
654	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#195.424#195.68
655	эту	этот	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#195.68#195.936
656	картошку	картошка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#195.936#196.192
657	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#196.192#196.448
658	и	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#196.448#196.704
659	у	у	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#196.704#196.96
660	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@ap1998m-words#@ap1998m#196.96#197.216
661	ничего	ничто	PRON	_	Case=Gen	_	_	_	@ap1998m-words#@ap1998m#197.216#197.472
662	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#197.472#197.728
663	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#197.728#198.0
664	у	у	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#198.32#198.606
665	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#198.606#198.892
666	семья	семья	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#198.892#199.178
667	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#199.178#199.464
668	моём	мой	DET	_	Case=Loc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#199.464#199.75
669	городе	город	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#199.75#200.036
670	достаточно	достаточно	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#200.036#200.322
671	обеспеченная	обеспеченный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#200.322#200.608
672	и	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#200.608#200.894
673	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#200.894#201.18
674	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@ap1998m-words#@ap1998m#201.18#201.466
675	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#201.466#201.752
676	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#201.752#202.038
677	то есть	то есть	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#202.038#202.324
678	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#202.61#202.896
679	один	один	DET	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#202.896#203.182
680	единственный	единственный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#203.182#203.48
681	ездил	ездить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#203.72#204.026
682	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#204.026#204.332
683	школу	школа	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#204.332#204.638
684	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#204.638#204.944
